query_id,query_text,rank,document_id,document_title,score,relevant
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",10,848,"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .",21.235710418411426,False
14,papers on shock-sound wave interaction .,1,64,"unsteady oblique interaction of a shock wave with plane
disturbances .",17.48003612430799,True
14,papers on shock-sound wave interaction .,2,170,"the interaction of a reflected shock wave with the
boundary layer in a shock tube .",13.019889208217238,False
14,papers on shock-sound wave interaction .,3,132,"viscosity effects in sound waves of finite amplitude:
in survey in mechanics .",12.719289511362394,False
14,papers on shock-sound wave interaction .,4,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",12.400182563730915,False
14,papers on shock-sound wave interaction .,5,402,magnetohydrodynamics shocks .,12.392657216184404,False
14,papers on shock-sound wave interaction .,6,439,a factor affecting transonic leading edge flow separation .,11.88573334492474,False
14,papers on shock-sound wave interaction .,7,256,"an experimental study of the glancing interaction between
a shock wave and a turbulent boundary layer .",11.62252222161119,False
14,papers on shock-sound wave interaction .,8,1303,air pressure on a cone moving at high speeds .,11.615789956990724,False
14,papers on shock-sound wave interaction .,9,335,"the interaction between boundary layer and shock waves in transonic
flow .",11.53827579177053,False
14,papers on shock-sound wave interaction .,10,1364,"an experimental investigation of the interaction between shock waves and
 boundary layers .",11.381899804057614,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",1,954,"analysis of stress at several junctions in pressurized
shells .",19.7992498091834,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",2,1038,"on transverse vibrations of thin, shallow elastic shells .",14.293116475538989,True
140,"what are the discontinuity stresses at junctions in pressurized
structures .",3,890,comments on 'thermal buckling of clamped cylindrical shells' .,13.658695722110863,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",4,1202,"uniformly valid second-order solution for supersonic
flow over cruciform surfaces .",10.847848629608091,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",5,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",10.109963038469116,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",6,1039,"on transverse vibrations of thin, shallow elastic shells .",10.047778206707086,True
140,"what are the discontinuity stresses at junctions in pressurized
structures .",7,720,"a note on the use of sandwich structures in severe acoustic
environments .",9.559000549547644,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",8,729,stresses in continuous skin stiffener panels under random loading .,8.961170191796118,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",9,922,"supersonic flow past slender bodies of revolution,
slope of whose median section is discontinuous .",8.75160553897607,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",10,726,on structural fatigue under random loading .,8.516313322922638,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",1,852,"stress and displacement analysis of simply supported
non- circular cylindrical shell under lateral pressure .",15.86425618575801,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",2,889,"a simplified method of elastic stability analysis for
thin cylindrical shells .",15.64024666875251,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",3,843,"a simplified method of elastic stability analysis for
thin cylindrical shells .",15.08145234326269,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",4,1059,the nonlinear conical spring .,14.876733544663292,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",5,1043,"on transverse vibrations of thin, shallow elastic shells .",14.731210464198933,True
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",6,851,"energy expressions and differential equations for stress
and displacement analysis of arbitrary cylindrical
shells .",13.760292120921342,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",7,1038,"on transverse vibrations of thin, shallow elastic shells .",12.659521980179768,True
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",8,1135,"limit analysis of symmetrically loaded thin shells
of revolution .",12.599117879723938,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",9,830,nonlinear deflections of shallow spherical shells .,12.449336360773136,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",10,1058,the conical disk spring .,12.447644948136016,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",1,954,"analysis of stress at several junctions in pressurized
shells .",25.69271768896782,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",2,1136,"design of thin walled torispherical and toriconical
pressure - vessel heads .",15.874911980519995,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",3,1175,"stresses from local loadings in cylindrical pressure
vessels .",15.115543570809217,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",4,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",14.51385739948407,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",5,1134,torispherical shells - a caution to designers .,14.395812836923163,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",6,741,"the behaviour of thin cylindrical shells after buckling
under axial compression .",13.02229306333276,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",7,769,"local circumferential buckling of thin circular cylindrical
shells .",12.91964447215293,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",8,1125,"collapse by instability of thin cylindrical shells
under external pressure .",12.812669750962073,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",9,890,comments on 'thermal buckling of clamped cylindrical shells' .,12.766517896545292,False
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",10,827,"a nonlinear theory of bending and buckling of thin
elastic shallow spherical shells .",12.338436429361485,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",1,1043,"on transverse vibrations of thin, shallow elastic shells .",15.68699803272972,True
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",2,930,"general theory of large deflections of thin shells
with special applications to conical shells .",14.463746433517473,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",3,826,small bending and stretching of sandwich type shells .,11.515983499800466,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",4,765,"clamped short oval cylindrical shells under hydrostatic
pressure .",11.371867267669915,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",5,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",11.369873856253967,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",6,1044,on the theory of thin elastic shells .,11.033943420610694,True
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",7,1137,on the theory of thin elastic toroidal shells .,10.948632144527085,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",8,953,"vibrations of infinitely long cylindrical shells under
initial stress .",10.807168820504812,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",9,1129,"general instability of a ring stiffened circular cylindrical
shell under hydrostatic pressure .",10.787935414643176,False
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",10,1135,"limit analysis of symmetrically loaded thin shells
of revolution .",10.746490622505924,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",1,955,"the membrane approach to bending instability of pressureized
cylindrical shells .",24.060175278164582,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",2,1126,"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .",21.27421400775693,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",3,1363,"a characteristic type of instability in the large deflections
of elastic plates .",21.072996227380905,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",4,730,on the bending of a clamped plate .,19.88252824035118,False
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",5,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",19.45592420109235,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",6,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",19.27746024492521,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",7,1045,the bending strength of pressurized cylinders .,18.359380391742015,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",8,840,analysis of partly wrinkled membrane .,17.299705241035504,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",9,838,"bending and compression tests of pressurised ring-stiffened
cylinders .",16.1518373056201,True
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",10,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",15.80272798781787,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",1,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",25.903053573913613,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",2,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",18.692152568314995,True
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",3,1126,"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .",18.629255172007696,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",4,827,"a nonlinear theory of bending and buckling of thin
elastic shallow spherical shells .",18.071145565731626,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",5,1045,the bending strength of pressurized cylinders .,17.623250039536842,True
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",6,1118,elastic stability of orthotropic shells .,17.345774051718895,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",7,838,"bending and compression tests of pressurised ring-stiffened
cylinders .",16.896402783180157,True
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",8,928,"a new theory for the buckling of thin cylinders under
axial compression and bending .",16.494339096519482,False
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",9,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",16.21008100234186,True
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",10,641,"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .",16.135186457059426,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",1,1045,the bending strength of pressurized cylinders .,20.037137677465527,True
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",2,955,"the membrane approach to bending instability of pressureized
cylindrical shells .",19.450588961256848,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",3,840,analysis of partly wrinkled membrane .,13.703739726844557,True
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",4,1130,"handbook of structural stability . pt .vi . strength
of stiffened curved plates and shells .",13.528559309989506,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",5,1175,"stresses from local loadings in cylindrical pressure
vessels .",13.059075188171446,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",6,641,"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .",12.975851375190366,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",7,1178,"buckling of ring-stiffened cylinders under a pure bending
moment and a nonuniform temperature distribution .",12.620434786791247,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",8,854,"boundary-value problems of the thin-walled circular
cylinder .",11.725271197321081,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",9,730,on the bending of a clamped plate .,11.57796124085068,False
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",10,740,"the behaviour of a cylindrical shell under axial compression
when the buckling load has been exceeded .",11.262074530485883,False
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",1,956,"elastic stability of simply supported corrugated core
sand- wich cylinders .",42.39727700265238,False
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",2,1050,"compressive buckling of simply supported curved plates
and cylinders of sandwich construction .",37.28967901027966,True
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",3,1049,elastic constants for corrugated core sandwich plates .,24.47763401716062,True
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",4,1069,"design and testing of honeycomb sandwich cylinders
under axial compression .",19.88559838688632,False
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",5,843,"a simplified method of elastic stability analysis for
thin cylindrical shells .",17.237979340543546,True
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",6,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",16.170847761195,False
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",7,1145,"buckling of core-stabilized cylinders under axisymmetric external
loads .",15.784765599923036,False
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",8,889,"a simplified method of elastic stability analysis for
thin cylindrical shells .",15.56619284853237,True
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",9,1392,"the solution of small displacement, stability or vibration
problems concerning a flat rectangular panel when the
edges are either clamped or simply supported .",15.496509816757742,False
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",10,1358,"compressive buckling of simply supported plates with
transverse stiffeners .",15.46747379959642,False
148,papers on small deflection theory for buckling of sandwich cylinders .,1,1048,a small deflection theory for curved sandwich plates .,21.977372455517973,True
148,papers on small deflection theory for buckling of sandwich cylinders .,2,956,"elastic stability of simply supported corrugated core
sand- wich cylinders .",21.85868396036103,False
148,papers on small deflection theory for buckling of sandwich cylinders .,3,1050,"compressive buckling of simply supported curved plates
and cylinders of sandwich construction .",20.334473583003792,True
148,papers on small deflection theory for buckling of sandwich cylinders .,4,1126,"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .",19.64869602326862,False
148,papers on small deflection theory for buckling of sandwich cylinders .,5,1127,the buckling of sandwich type panels .,15.92913746459589,False
148,papers on small deflection theory for buckling of sandwich cylinders .,6,928,"a new theory for the buckling of thin cylinders under
axial compression and bending .",15.511273586543252,False
148,papers on small deflection theory for buckling of sandwich cylinders .,7,826,small bending and stretching of sandwich type shells .,14.932417630090464,False
148,papers on small deflection theory for buckling of sandwich cylinders .,8,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",14.768971388098032,False
148,papers on small deflection theory for buckling of sandwich cylinders .,9,761,buckling of sandwich under normal pressure .,14.070254993155661,False
148,papers on small deflection theory for buckling of sandwich cylinders .,10,827,"a nonlinear theory of bending and buckling of thin
elastic shallow spherical shells .",13.8153451814149,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",1,930,"general theory of large deflections of thin shells
with special applications to conical shells .",20.407357251088065,True
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",2,926,"post buckling behaviour of circular cylinderical shells
under hydrostatic pressure .",16.48509260216808,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",3,1070,buckling of orthotropic and stiffened conical shells .,16.076822904261796,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",4,1068,"instability analysis of cylindrical shells under hydrostatic
pressure .",15.380935025873585,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",5,1058,the conical disk spring .,15.319164615962265,True
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",6,1053,spherical cap snapping .,14.471866785597348,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",7,931,stability equations for conical shells .,13.473037059143733,True
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",8,1363,"a characteristic type of instability in the large deflections
of elastic plates .",13.401162201252554,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",9,1051,"the stability of thin-walled unstiffened circular cylinders
under axial compression including the effects of internal
pressure .",13.018066238148485,False
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",10,1059,the nonlinear conical spring .,13.01042114915644,True
15,material properties of photoelastic materials .,1,462,photo-thermoelasticity .,15.602909068014347,True
15,material properties of photoelastic materials .,2,463,"physical properties of plastics for photo-thermoelastic
investigation .",9.12276966195643,True
15,material properties of photoelastic materials .,3,1025,note on creep buckling of columns .,8.388221848340624,False
15,material properties of photoelastic materials .,4,1340,"method of controlling stiffness properties of a solid-construction
model wing .",8.266858728683859,False
15,material properties of photoelastic materials .,5,82,"theoretical investigation of the ablation of a glass-type
heat protection shield of varied material properties
at the stagnation point of a re-entering irbm .",8.183529540132529,False
15,material properties of photoelastic materials .,6,1099,a theoretical study of stagnation point ablation .,8.057728274002185,False
15,material properties of photoelastic materials .,7,542,biot's variational principle in heat conduction .,7.536135656066744,False
15,material properties of photoelastic materials .,8,1043,"on transverse vibrations of thin, shallow elastic shells .",7.429888644250333,False
15,material properties of photoelastic materials .,9,1065,"a free-flight investigation of ablation of a blunt
body to a mach number of 13 .1.",6.991236576118004,False
15,material properties of photoelastic materials .,10,817,loading paths and the incremental stress law .,6.963968170929649,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",1,1074,"theoretical and experimental investigation of second-order supersonic
wing-body interference .",26.76936924742493,True
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",2,1062,"an experimental and theoretical investigation of second-order
wing-body interference at high mach number .",26.508337686340074,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",3,1075,"an experimental and theoretical investigation of second-order supersonic
 wing-body interference, for a non-lifting body with wings at incidence .",24.935689948754195,True
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",4,1202,"uniformly valid second-order solution for supersonic
flow over cruciform surfaces .",16.907233045709955,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",5,799,"some effects of wind-tunnel interference observed in tests on
two-dimensional aerofoils at high subsonic and transonic speeds .",16.135670677914522,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",6,923,"methods for estimating lift interference of wing-body
combinations at supersonic speeds .",16.107208409358254,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",7,970,"loads induced on a flat plate wing by an air jet exhausting
perpendicularly through the wing and normal to a free-stream flow of mach
number 2.0 .",15.088749401157145,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",8,124,"a summary of the supersonic pressure drag of bodies
of revolution .",14.892279688572119,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",9,1108,a study of second-order supersonic flow theory .,14.631967679914512,False
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",10,1243,supersonic boom of wing-body configurations .,14.5463933901847,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",1,433,"application of two dimensional vortex theory to the
prediction of flow fields behind wings of wing-body
combinations at subsonic and supersonic speeds .",11.968694153192303,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",2,251,"a collection of longitudinal stability derivatives
of wings at supersonic speeds .",10.853054788733216,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",3,287,"some theoretical low-speed loading characteristics
of swept wings in roll and sideslip .",10.784900434112034,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",4,1246,"solution of subsonic nonplanar lifting surface problems
by means of high-speed digital computers .",10.705412885805382,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",5,101,"laminar heat transfer over blunt-nosed bodies at hypersonic flight
speeds .",10.264975082604172,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",6,465,slender delta wings with sharp edges at zero lift .,10.237765175052155,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",7,225,elliptic cones alone and with wings at supersonic speeds .,10.22498493494798,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",8,1333,aerodynamic forces on wings in non-uniform motion .,10.004384850657184,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",9,1062,"an experimental and theoretical investigation of second-order
wing-body interference at high mach number .",9.942082586072573,False
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",10,289,"a theoretical study of the aerodynamics of slender
cruciform-wing arrangements and their wakes .",9.922200527853288,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",1,671,"pressure and boundary-layer measurements on a two dimensional wing at
low speed .",12.989902861458306,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",2,1225,"the effect of adverse pressure gradients on the characteristics of
turbulent boundary layers in supersonic streams .",10.97139516682304,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",3,547,boundary layer characteristics of caret wings .,9.938312185838504,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",4,336,"simplified laminar boundary layer calculations for
bodies of revolution and for yawed wings .",9.858925979112888,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",5,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",9.73381274957513,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",6,652,"pressure distribution on two dimensional wings near
the ground .",9.679027006894573,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",7,1355,"boundary layer displacement effects in air at mach
numbers of 6. 8 and 9. 6.",9.618964220934712,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",8,189,"experimental investigation of base pressure on blunt-trailing-edge
wings of supersonic velocities .",9.362389518968914,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",9,1188,"factors affecting lift-drag ratios at mach numbers
from 5 to 20 .",9.32916146013176,False
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",10,406,on the behaviour of boundary layers at supersonic speeds .,9.277902919270929,False
153,how should the navier-stokes difference equations be solved .,1,1063,"on obtaining solutions to the navier-stokes equations
with high speed digital computers .",23.257310965785045,False
153,how should the navier-stokes difference equations be solved .,2,1082,"the flow past pitot tube at low reynolds numbers, part 1-dash the
numerical solution of the navier-stokes equations for steady viscous
axisymmetric flow, part 2-dash the effects of viscosity and orifice
size on a pitot tube at low reynolds numbers .",16.946445347917198,True
153,how should the navier-stokes difference equations be solved .,3,1085,"note on the convergence of numerical solutions of the navier-stokes
equations .",16.745101014899575,True
153,how should the navier-stokes difference equations be solved .,4,1081,"numerical solution of the navier-stokes equations for the flow around a
circular cylinder at reynolds number 40 .",15.766637140081226,True
153,how should the navier-stokes difference equations be solved .,5,228,navier-stokes solutions at large distances from a finite body .,12.75731486761351,False
153,how should the navier-stokes difference equations be solved .,6,394,"the viscous flow near a stagnation point when the external flow has
uniform vorticity .",12.606896956061707,False
153,how should the navier-stokes difference equations be solved .,7,393,the shear flow along a flat plate with uniform suction .,12.575728122040957,False
153,how should the navier-stokes difference equations be solved .,8,117,the motion of a viscous liquid past a paraboloid .,12.517724516467588,False
153,how should the navier-stokes difference equations be solved .,9,323,"vorticity interaction at an axisymmetric stagnation
point in a viscous incompressible fluid .",11.933952378630616,False
153,how should the navier-stokes difference equations be solved .,10,149,"expansions at small reynolds number for the flow past
a sphere and a circular cylinder .",11.504227169723606,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",1,1088,"iterative methods for solving partial difference equations of elliptic
type .",33.93119438431212,True
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",2,1054,"iterative solutions for the non-linear bending of circular
plates .",20.3101846151965,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",3,1087,"convergence rates of iterative treatments of partial differential
equations .",17.498272918782433,True
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",4,1086,"a note on the numerical solution of fourth order differential
equations .",16.5878767494406,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",5,832,accelerating convergence of iteration processes .,16.45494209318011,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",6,111,"the laminar boundary layer equation: a method of solution
by means of an automatic computer .",15.877334923664378,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",7,1063,"on obtaining solutions to the navier-stokes equations
with high speed digital computers .",15.537975374343294,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",8,1055,non-linear bending and buckling of circular plates .,15.048789105142964,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",9,1053,spherical cap snapping .,14.539899207943023,False
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",10,1108,a study of second-order supersonic flow theory .,14.506828096401701,False
155,technical report on measurement of ablation during flight .,1,1065,"a free-flight investigation of ablation of a blunt
body to a mach number of 13 .1.",14.439864326003036,False
155,technical report on measurement of ablation during flight .,2,1101,a sensor for obtaining ablation rates .,13.98480814811845,True
155,technical report on measurement of ablation during flight .,3,553,"ablation of glassy materials around blunt bodies of
revolution .",10.979630914543538,False
155,technical report on measurement of ablation during flight .,4,806,"ground measurements of airplane shock wave noise at
mach numbers to 2, and at altitudes of 60,000 feet .",10.836853089981911,False
155,technical report on measurement of ablation during flight .,5,1096,"qualitative measurements of the effective heats of
ablation of several materials in supersonic air jets
at stagnation temperature up to 11,000 f.",10.358350481138848,False
155,technical report on measurement of ablation during flight .,6,805,"ground measurements of the shock wave noise from airplanes
in level flight at mach numbers to 1. 4 and at altitudes
to 45,000 feet .",10.185429462975863,False
155,technical report on measurement of ablation during flight .,7,1007,free-flight measurements of the static and dynamic .,9.032764672964603,False
155,technical report on measurement of ablation during flight .,8,76,"flight measurement of wall pressure fluctuations and
boundary-layer turbulence .",8.844512050749744,False
155,technical report on measurement of ablation during flight .,9,1099,a theoretical study of stagnation point ablation .,8.773900122670149,True
155,technical report on measurement of ablation during flight .,10,804,a flight test investigation of the sonic boom .,8.702847369447957,False
156,"what qualitative and quantitative material is available on ablation
materials research .",1,1096,"qualitative measurements of the effective heats of
ablation of several materials in supersonic air jets
at stagnation temperature up to 11,000 f.",18.6630778941371,True
156,"what qualitative and quantitative material is available on ablation
materials research .",2,1065,"a free-flight investigation of ablation of a blunt
body to a mach number of 13 .1.",15.607823654485069,False
156,"what qualitative and quantitative material is available on ablation
materials research .",3,553,"ablation of glassy materials around blunt bodies of
revolution .",13.98204495138495,True
156,"what qualitative and quantitative material is available on ablation
materials research .",4,1097,experimental ablation cooling .,13.75770888431942,True
156,"what qualitative and quantitative material is available on ablation
materials research .",5,1099,a theoretical study of stagnation point ablation .,13.61402731972457,True
156,"what qualitative and quantitative material is available on ablation
materials research .",6,1098,"an experimental investigation of ablating material
at low and high enthalpy potentials .",12.870424766795315,True
