query_id,query_text,rank,document_id,document_title,score,relevant
125,jet interference with supersonic flow  -dash experimental papers .,1,993,"the extent of the jet interference flow fields .
jet effects on cylindrical afterbodies housing sonic and supersonic
nozzles which exhaust against a supersonic stream at angles of attack
from 90degree to 180degree .",0.19444560044990516,False
125,jet interference with supersonic flow  -dash experimental papers .,2,176,"base pressure at subsonic speeds in the presence of
a supersonic jet .",0.18034312768203736,True
125,jet interference with supersonic flow  -dash experimental papers .,3,1074,"theoretical and experimental investigation of second-order supersonic
wing-body interference .",0.1791024596630766,False
125,jet interference with supersonic flow  -dash experimental papers .,4,997,experimental and theoretical studies of axisymmetric free jets .,0.17738569627730832,True
125,jet interference with supersonic flow  -dash experimental papers .,5,1062,"an experimental and theoretical investigation of second-order
wing-body interference at high mach number .",0.17647777734295428,False
125,jet interference with supersonic flow  -dash experimental papers .,6,610,corner interference effects .,0.1732829015371578,False
125,jet interference with supersonic flow  -dash experimental papers .,7,1350,"effects of jet billowing on stability of missile-type
bodies at mach 3. 85 .",0.15861547886141378,False
125,jet interference with supersonic flow  -dash experimental papers .,8,1075,"an experimental and theoretical investigation of second-order supersonic
 wing-body interference, for a non-lifting body with wings at incidence .",0.1506035555847552,False
125,jet interference with supersonic flow  -dash experimental papers .,9,1083,an investigation of fluid flow in two dimensions .,0.14923583187755593,False
125,jet interference with supersonic flow  -dash experimental papers .,10,46,some comments on the inversion of certain large matrices .,0.14914122924788029,False
126,thrust vector control by fluid injection -dash papers .,1,1288,"analysis of the fluid mechanics of secondary injection
for thrust vector control .",0.3392006689724005,False
126,thrust vector control by fluid injection -dash papers .,2,974,approximate analysis of thrust vector control by fluid injection .,0.3289954945702805,True
126,thrust vector control by fluid injection -dash papers .,3,1326,"interaction of secondary injectants and rocket exhaust
for thrust vector control .",0.2832853044147245,True
126,thrust vector control by fluid injection -dash papers .,4,1095,"investigation of effectiveness of large-chord slotted
flaps in deflecting propeller slipstreams downward
for vertical take-off and low-speed flight .",0.1786387242813588,False
126,thrust vector control by fluid injection -dash papers .,5,397,"a sublayer for fluid injection into the incompressible
turbulent boundary layer .",0.16565341361088795,False
126,thrust vector control by fluid injection -dash papers .,6,773,"q . app . math . 7, 1950, 381 . experiments on porous-wall
cooling and flow separation control in a supersonic
nozzle .",0.15312766595805669,False
126,thrust vector control by fluid injection -dash papers .,7,1083,an investigation of fluid flow in two dimensions .,0.15235559607832797,False
126,thrust vector control by fluid injection -dash papers .,8,1265,"on the thrust hypothesis for the jet flap including
jet-mixing effects .",0.13347391577030568,False
126,thrust vector control by fluid injection -dash papers .,9,254,"boundary layers with suction and injection . a review
of published work on skin friction .",0.12514639630900992,False
126,thrust vector control by fluid injection -dash papers .,10,1237,"foreign-gas injection into a compressible turbulent
boundary layer on a flat plate .",0.1242170955156608,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",1,5,"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .",0.24920166390504975,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",2,981,"solutions to the heat-conduction equation with time dependent boundary
conditions .",0.20521299416695443,True
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",3,6,"one-dimensional transient heat flow in a multilayer
slab .",0.17818474731116382,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",4,585,nonlinear heat transfer problem .,0.1421324669256019,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",5,582,the melting of finite slabs .,0.13679320577561838,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",6,869,"the calculation of transient temperature in turbine
blades and tapered discs using biot's variational method .",0.1352473744795988,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",7,1024,note on creep buckling of columns .,0.1284949373129472,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",8,944,"one dimensional heat conduction through the skin of
a vehicle upon entering a planetary atmosphere at constant
velocity and entry angle .",0.12812894312264964,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",9,587,variational analysis of ablation .,0.12450346392497703,False
127,"is it possible to obtain a reasonably simple analytical solution to the
heat equation for an exponential (in time) heat input .",10,670,"on blunt-body heat transfer at hypersonic speed and low reynolds
number .",0.11879300295624981,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",1,945,"method for design of pump impellers using a high speed
digital computer .",0.4869250491559344,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",2,1063,"on obtaining solutions to the navier-stokes equations
with high speed digital computers .",0.2469993254003639,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",3,988,"nonviscous flow through a pump impeller on a blade-to-blade surface of
revolution .",0.18447870676307573,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",4,92,"the analysis of redundant structures by the use of
high-speed digital computers .",0.15943064637321824,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",5,745,"an automatic method for finding the greatest or least
value function .",0.15348290028715658,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",6,1246,"solution of subsonic nonplanar lifting surface problems
by means of high-speed digital computers .",0.1513508691422828,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",7,111,"the laminar boundary layer equation: a method of solution
by means of an automatic computer .",0.14639625419565064,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",8,429,"a description of the r. a. e.  high speed supersonic
tunnel .",0.13575363964294157,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",9,248,"the application of lighthill formula for numerical
calculation of pressure distributions on bodies of
revolution at supersonic speed and zero angle of attack .",0.13167325161074692,False
128,"has anyone programmed a pump design method for a high-speed digital
computer .",10,989,"incompressible nonviscous blade-to-blade flow through a pump rotor with
splitter vanes .",0.12683074399467054,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",1,945,"method for design of pump impellers using a high speed
digital computer .",0.3447813962305038,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",2,988,"nonviscous flow through a pump impeller on a blade-to-blade surface of
revolution .",0.3433924343176968,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",3,989,"incompressible nonviscous blade-to-blade flow through a pump rotor with
splitter vanes .",0.23655352598241403,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",4,987,"a general theory of three dimensional flow in subsonic and supersonic
turbo-machines of axial-radial-and mixed-flow types .",0.18106125637237386,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",5,527,"note on the three-point boundary layer problem for
the blasius equations .",0.17230715873228766,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",6,4,"approximate solutions of the incompressible laminar
boundary layer equations for a plate in shear flow .",0.14265747058372982,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",7,985,"a rapid approximate method for the design of hub shroud profiles of
centrifugal impellers of given blade shape .",0.1364134170803435,True
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",8,376,"transformation between compressible and incompressible
boundary layer equations .",0.12712989703247837,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",9,314,"simplified method for determination of the critical
height of distributed roughness particles for boundary
layer transition at mach numbers from 0 to 5.",0.12465895200019148,False
129,"has anyone derived simplified pump design equation from the fundamental
three-dimensional equations for incompressible nonviscous flow .",10,660,"the fundamental solution for small steady three dimensional
disturbances to a two dimensional parallel shear flow .",0.12353083922497211,False
13,what is the basic mechanism of the transonic aileron buzz .,1,496,"a theory of transonic aileron buzz, neglecting viscous
effects .",0.4792762807843707,False
13,what is the basic mechanism of the transonic aileron buzz .,2,903,"two dimensional transonic unsteady flow with shock
waves .",0.2249952228187677,False
13,what is the basic mechanism of the transonic aileron buzz .,3,313,"on alternative forms for the basic equations of transonic
flow theory .",0.1849571412705454,False
13,what is the basic mechanism of the transonic aileron buzz .,4,643,"an investigation of wing-aileron flutter using ground
launched rocket models .",0.17304951310757613,False
13,what is the basic mechanism of the transonic aileron buzz .,5,520,"wing-tail interference as a cause of 'magnus' effects
on a finned missile .",0.14201198304393972,False
13,what is the basic mechanism of the transonic aileron buzz .,6,199,"measurement of two dimensional derivatives on a wing-aileron-tab
system .",0.13514836766993868,False
13,what is the basic mechanism of the transonic aileron buzz .,7,38,"on the prediction of mixed subsonic/supersonic pressure
distributions .",0.12882523092510312,False
13,what is the basic mechanism of the transonic aileron buzz .,8,440,"compilation of information on the transonic attachment
of flows at the leading edge of airfoils .",0.12669970187457802,False
13,what is the basic mechanism of the transonic aileron buzz .,9,879,flutter model testing at transonic speeds .,0.11168616780400237,False
13,what is the basic mechanism of the transonic aileron buzz .,10,880,the design and testing of supersonic flutter models .,0.10317730061301053,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",1,859,"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.",0.324800083160884,True
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",2,948,"panel flutter tests on full scale x-15 lower vertical
stabilizer at mach number of 3. 0.",0.3193974712992318,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",3,1008,free-flight measurements of the static and dynamic .,0.2394944917393111,True
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",4,391,"flutter of rectangular simply supported panels at high
supersonic speeds .",0.2113957918345929,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",5,766,"experimental investigation at mach number of 3. 0 of
effects of thermal stress and buckling on flutter characteristics
of flat single-bay panels of length-width ratio 0. 96 .",0.20193614223476353,True
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",6,864,status of flutter of flat and curved panels .,0.20138905545707506,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",7,5,"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .",0.19859728368473922,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",8,729,stresses in continuous skin stiffener panels under random loading .,0.19037580360044493,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",9,31,thermal buckling of supersonic wing panels .,0.17891740230577943,False
130,"what are the flutter characteristics of the exposed skin panels of the
x-15 vertical stabilizer when subjected to aerodynamic heating .",10,285,on the flutter of panels at high mach numbers .,0.1772517169440211,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",1,1021,note on creep buckling of columns .,0.38931163246830863,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",2,950,"comparison of theoretical and experimental creep buckling
times of initially straight, centrally loaded columns .",0.3365602340110111,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",3,1023,note on creep buckling of columns .,0.2691602595122653,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",4,1022,note on creep buckling of columns .,0.2383411089831313,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",5,1026,note on creep buckling of columns .,0.22510393603070922,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",6,1014,principles of creep buckling weight-strength analysis .,0.2197981691202929,True
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",7,1029,note on creep buckling of columns .,0.20900174971863308,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",8,952,"study of creep collapse of a long circular cylindrical
shell under various distributed force systems .",0.202759204961926,False
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",9,1017,note on creep buckling of columns .,0.19747204285740588,True
131,"what agreement is found between theoretically predicted instability
times and experimentally measured collapse times for compressed columns
in creep .",10,1030,note on creep buckling of columns .,0.1839853512968364,False
132,theoretical studies of creep buckling .,1,1021,note on creep buckling of columns .,0.39291008851125175,False
132,theoretical studies of creep buckling .,2,1026,note on creep buckling of columns .,0.3774104807293949,True
132,theoretical studies of creep buckling .,3,1023,note on creep buckling of columns .,0.354134061307586,True
132,theoretical studies of creep buckling .,4,1014,principles of creep buckling weight-strength analysis .,0.32616616381662367,True
132,theoretical studies of creep buckling .,5,1029,note on creep buckling of columns .,0.3039844155032656,False
132,theoretical studies of creep buckling .,6,1030,note on creep buckling of columns .,0.29798424143446417,False
132,theoretical studies of creep buckling .,7,951,a unified theory of creep buckling under normal loads .,0.28803222894568786,True
132,theoretical studies of creep buckling .,8,1013,principles of creep buckling weight-strength analysis .,0.28679205826523896,True
132,theoretical studies of creep buckling .,9,1020,note on creep buckling of columns .,0.28339394236837334,True
132,theoretical studies of creep buckling .,10,1017,note on creep buckling of columns .,0.2681464765579453,True
133,experimental studies of creep buckling .,1,1026,note on creep buckling of columns .,0.38411298520100734,False
133,experimental studies of creep buckling .,2,1023,note on creep buckling of columns .,0.360423195421925,False
133,experimental studies of creep buckling .,3,1021,note on creep buckling of columns .,0.33582550833634567,False
133,experimental studies of creep buckling .,4,1014,principles of creep buckling weight-strength analysis .,0.33195861072282673,False
133,experimental studies of creep buckling .,5,951,a unified theory of creep buckling under normal loads .,0.3164230120753019,False
133,experimental studies of creep buckling .,6,1029,note on creep buckling of columns .,0.3093829325245033,False
133,experimental studies of creep buckling .,7,1030,note on creep buckling of columns .,0.303276200223803,False
133,experimental studies of creep buckling .,8,1013,principles of creep buckling weight-strength analysis .,0.29188525294608286,False
133,experimental studies of creep buckling .,9,1020,note on creep buckling of columns .,0.28842678926303555,True
133,experimental studies of creep buckling .,10,1022,note on creep buckling of columns .,0.26199806023707245,True
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",1,951,a unified theory of creep buckling under normal loads .,0.230170969083331,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",2,866,regularities in creep and hot fatigue data .,0.21155453057941198,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",3,1012,"principles of creep buckling weight-strength analysis
of aircraft structures .",0.20801072213597666,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",4,1014,principles of creep buckling weight-strength analysis .,0.19451748435081856,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",5,1026,note on creep buckling of columns .,0.19011856661738455,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",6,1023,note on creep buckling of columns .,0.18928191380139409,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",7,1021,note on creep buckling of columns .,0.1848969495944605,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",8,1015,principles of creep buckling weight-strength analysis .,0.16890612542820158,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",9,1013,principles of creep buckling weight-strength analysis .,0.16160305422536017,False
134,"is it possible to correlate the results on the creep buckling of widely
different structures within the framework of a single theory .",10,1020,note on creep buckling of columns .,0.1595180983434675,False
135,what are the experimental results for the creep buckling of columns .,1,1026,note on creep buckling of columns .,0.5635498198906844,True
135,what are the experimental results for the creep buckling of columns .,2,1029,note on creep buckling of columns .,0.5026518078497825,False
135,what are the experimental results for the creep buckling of columns .,3,1023,note on creep buckling of columns .,0.5009197059345881,True
135,what are the experimental results for the creep buckling of columns .,4,1021,note on creep buckling of columns .,0.49180280359863887,False
135,what are the experimental results for the creep buckling of columns .,5,1030,note on creep buckling of columns .,0.47102582088658856,False
135,what are the experimental results for the creep buckling of columns .,6,951,a unified theory of creep buckling under normal loads .,0.4288989493357308,False
135,what are the experimental results for the creep buckling of columns .,7,1020,note on creep buckling of columns .,0.427404187037955,False
135,what are the experimental results for the creep buckling of columns .,8,1014,principles of creep buckling weight-strength analysis .,0.4184650156566682,False
135,what are the experimental results for the creep buckling of columns .,9,1022,note on creep buckling of columns .,0.39411009019625126,False
135,what are the experimental results for the creep buckling of columns .,10,1013,principles of creep buckling weight-strength analysis .,0.3884073516449183,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",1,1021,note on creep buckling of columns .,0.3143510077419166,True
136,"what are the results for the creep buckling of round tubes under
external pressure .",2,951,a unified theory of creep buckling under normal loads .,0.3137588591963479,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",3,1026,note on creep buckling of columns .,0.2729871981462735,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",4,1023,note on creep buckling of columns .,0.256150981757802,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",5,1014,principles of creep buckling weight-strength analysis .,0.24707600149846778,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",6,1033,"the design of tubes under uniform external pressure on the
basis of assumed inaccuracies .",0.23882522929125383,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",7,1029,note on creep buckling of columns .,0.21987691944323323,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",8,1031,note on creep buckling of columns .,0.21976732294730134,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",9,1020,note on creep buckling of columns .,0.21825642637041015,False
136,"what are the results for the creep buckling of round tubes under
external pressure .",10,1030,note on creep buckling of columns .,0.21553689501077328,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",1,952,"study of creep collapse of a long circular cylindrical
shell under various distributed force systems .",0.5172101206035904,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",2,1023,note on creep buckling of columns .,0.3397182942688513,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",3,1026,note on creep buckling of columns .,0.2996123447573532,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",4,1021,note on creep buckling of columns .,0.27368231003640153,True
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",5,1034,note on creep buckling of columns .,0.20429983607571184,True
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",6,1017,note on creep buckling of columns .,0.1724632574675782,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",7,1022,note on creep buckling of columns .,0.16638428040803083,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",8,1013,principles of creep buckling weight-strength analysis .,0.16551270563860335,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",9,853,the accuracy of donnell's equations .,0.15194160474278628,False
137,"have any analytical studies been conducted on the time-to-failure
mechanism associated with creep collapse for a long circular cylindrical
shell which exhibits both primary and secondary creep as well as elastic
deformations under various distributed force systems .",10,862,"the phenomenon of change in buckle pattern in elastic
structures .",0.15023388517764047,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",1,953,"vibrations of infinitely long cylindrical shells under
initial stress .",0.2728057914965451,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",2,897,"some results on buckling and postbuckling of cylindrical
shells .",0.26281203057429253,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",3,841,"on the bending of circular cylindrical shells under
pure bending .",0.2590918839375897,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",4,844,"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .",0.24695740355064827,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",5,885,"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .",0.22350264220940969,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",6,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",0.21976273132020116,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",7,854,"boundary-value problems of the thin-walled circular
cylinder .",0.218310965759509,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",8,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.21380610667444336,False
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",9,846,"on the vibration of thin cylindrical shells under internal
pressure .",0.21266712642857627,True
138,"has the effect of initial stresses,  on the frequencies of vibration of
circular cylindrical shells,  been investigated .",10,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",0.2121099458817051,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",1,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.24545779962628658,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",2,953,"vibrations of infinitely long cylindrical shells under
initial stress .",0.24002344784483823,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",3,897,"some results on buckling and postbuckling of cylindrical
shells .",0.239417384555413,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",4,844,"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .",0.23169652502586907,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",5,763,"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.",0.23134928537568444,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",6,841,"on the bending of circular cylindrical shells under
pure bending .",0.2279575039450822,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",7,1038,"on transverse vibrations of thin, shallow elastic shells .",0.21654460880729673,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",8,1171,"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .",0.21432520018051657,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",9,826,small bending and stretching of sandwich type shells .,0.20867242251409504,False
139,"has the effect of the change of initial pressure due to deformation,  on
the frequencies of vibration of circular cylindrical shells been
investigated .",10,846,"on the vibration of thin cylindrical shells under internal
pressure .",0.20431046386706903,False
14,papers on shock-sound wave interaction .,1,64,"unsteady oblique interaction of a shock wave with plane
disturbances .",0.311187421037853,True
14,papers on shock-sound wave interaction .,2,256,"an experimental study of the glancing interaction between
a shock wave and a turbulent boundary layer .",0.24104678617718273,False
14,papers on shock-sound wave interaction .,3,291,"sweepback effects in the turbulent boundary-layer shock-wave
interaction .",0.22432892089010634,False
14,papers on shock-sound wave interaction .,4,65,"convection of a pattern of vorticity through a shock
wave .",0.1888899710046938,True
14,papers on shock-sound wave interaction .,5,170,"the interaction of a reflected shock wave with the
boundary layer in a shock tube .",0.1884177092175784,False
14,papers on shock-sound wave interaction .,6,335,"the interaction between boundary layer and shock waves in transonic
flow .",0.1848772938184863,False
14,papers on shock-sound wave interaction .,7,1364,"an experimental investigation of the interaction between shock waves and
 boundary layers .",0.18213905344167228,False
14,papers on shock-sound wave interaction .,8,46,some comments on the inversion of certain large matrices .,0.16983683115652562,False
14,papers on shock-sound wave interaction .,9,568,"shock wave effects on the laminar skin friction of
an insulated flat plate at hypersonic speeds .",0.16292592878565812,False
14,papers on shock-sound wave interaction .,10,345,"the interaction of shock waves with boundary layer
on a flat surface .",0.16203656346410708,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",1,954,"analysis of stress at several junctions in pressurized
shells .",0.45109872631717,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",2,1045,the bending strength of pressurized cylinders .,0.24186901629307941,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",3,1038,"on transverse vibrations of thin, shallow elastic shells .",0.21969370577160724,True
140,"what are the discontinuity stresses at junctions in pressurized
structures .",4,497,"theoretical and experimental investigation of thermal
stresses in hypersonic aircraft wing structures .",0.15177475594136308,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",5,887,"buckling due to thermal stress of cylindrical shells
subjected to axial temperature distributions .",0.13426282448616306,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",6,1046,the bending strength of pressurized cylinders .,0.13132949281118125,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",7,31,thermal buckling of supersonic wing panels .,0.1263463771898767,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",8,839,"the bending stability of thin-- walled unstiffened
circular cylinders including the effects of internal
pressure .",0.12469773649967479,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",9,955,"the membrane approach to bending instability of pressureized
cylindrical shells .",0.12133526949910327,False
140,"what are the discontinuity stresses at junctions in pressurized
structures .",10,862,"the phenomenon of change in buckle pattern in elastic
structures .",0.11948321895886718,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",1,1135,"limit analysis of symmetrically loaded thin shells
of revolution .",0.21852752174771375,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",2,1038,"on transverse vibrations of thin, shallow elastic shells .",0.19702424705718852,True
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",3,851,"energy expressions and differential equations for stress
and displacement analysis of arbitrary cylindrical
shells .",0.19128802133278805,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",4,843,"a simplified method of elastic stability analysis for
thin cylindrical shells .",0.1904546289612344,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",5,889,"a simplified method of elastic stability analysis for
thin cylindrical shells .",0.18066517716208086,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",6,1043,"on transverse vibrations of thin, shallow elastic shells .",0.18040251609394753,True
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",7,885,"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .",0.16866038863037086,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",8,743,"new developments in the nonlinear theories of the buckling of thin
cylindrical shells .",0.16720582538229647,False
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",9,819,"stresses in the plastic range around a normally loaded
circular hole in an infinite sheet .",0.1662191906004454,False
